,amenity_type,coordinates,county
999,Restaurant,"(-98.48939401387096, 29.42357637993896)",Bexar
1000,Restaurant,"(-98.49397295283245, 29.436964497844045)",Bexar
1001,Restaurant,"(-98.64614775406932, 29.436581820483696)",Bexar
1002,Restaurant,"(-98.644296, 29.437467549999994)",Bexar
1003,Restaurant,"(-98.6475372872713, 29.43628783057346)",Bexar
1004,Restaurant,"(-98.64521049999999, 29.43675265)",Bexar
1005,Restaurant,"(-98.64370949999999, 29.438072849999998)",Bexar
1006,Restaurant,"(-98.650797494123, 29.424375697195433)",Bexar
1007,Restaurant,"(-98.49581552451804, 29.411414622165125)",Bexar
1008,Restaurant,"(-98.65038516128003, 29.420058217478633)",Bexar
1009,Restaurant,"(-98.49101247008393, 29.413367060444383)",Bexar
1010,Restaurant,"(-98.48857418352476, 29.416362891896817)",Bexar
1011,Restaurant,"(-98.62686755000001, 29.4036193)",Bexar
1012,Restaurant,"(-98.46764710000001, 29.383887199999997)",Bexar
1013,Restaurant,"(-98.49993914981307, 29.42496846533088)",Bexar
1014,Restaurant,"(-98.53838622596831, 29.356135299643352)",Bexar
1015,Restaurant,"(-98.64824224809294, 29.436151453282058)",Bexar
1016,Restaurant,"(-98.6486969663802, 29.419152469783253)",Bexar
1017,Restaurant,"(-98.47322291127661, 29.398022583057454)",Bexar
1018,Restaurant,"(-98.47951953778993, 29.41323342738445)",Bexar
1019,Restaurant,"(-98.71406893955081, 29.435557050126864)",Bexar
1020,Restaurant,"(-98.55470141119686, 29.35720940756439)",Bexar
1021,Restaurant,"(-98.52560888602602, 29.355954415118738)",Bexar
1022,Restaurant,"(-98.51724425649655, 29.356246154277176)",Bexar
1023,Restaurant,"(-98.52703185101457, 29.357212928306872)",Bexar
1024,Restaurant,"(-98.535215529929, 29.351023442818676)",Bexar
1025,Restaurant,"(-98.53608546672163, 29.35071352142639)",Bexar
1026,Restaurant,"(-98.53484837074534, 29.351347916184245)",Bexar
1027,Restaurant,"(-98.53690358711124, 29.350574084760883)",Bexar
1028,Restaurant,"(-98.55117043661406, 29.35550201748182)",Bexar
1029,Restaurant,"(-98.53531947589416, 29.352508491160677)",Bexar
1030,Restaurant,"(-98.48763298706876, 29.43423910129238)",Bexar
1031,Restaurant,"(-98.50385373280564, 29.36888596417386)",Bexar
1032,Restaurant,"(-98.5045807561947, 29.368625676083553)",Bexar
1033,Restaurant,"(-98.51234331947846, 29.379251045114646)",Bexar
1034,Restaurant,"(-98.51288760920428, 29.377849675485717)",Bexar
1035,Restaurant,"(-98.49730635453669, 29.356267246152346)",Bexar
1036,Restaurant,"(-98.50003245207485, 29.356358249110826)",Bexar
1037,Restaurant,"(-98.5171989153509, 29.357170294177994)",Bexar
1038,Restaurant,"(-98.51594526772898, 29.356301188382172)",Bexar
1039,Restaurant,"(-98.64883272762629, 29.42056234737395)",Bexar
1040,Restaurant,"(-98.65048855, 29.41550985)",Bexar
1041,Restaurant,"(-98.65094061852537, 29.418295679318188)",Bexar
1042,Restaurant,"(-98.65119345569681, 29.413058949952113)",Bexar
1043,Restaurant,"(-98.71005645000001, 29.436189849999998)",Bexar
1044,Restaurant,"(-98.73245907805254, 29.430004845675736)",Bexar
1045,Restaurant,"(-98.48181011627477, 29.354316577632588)",Bexar
1046,Restaurant,"(-98.48177777491821, 29.355248092516966)",Bexar
1047,Restaurant,"(-98.48253654813342, 29.355514381170657)",Bexar
1048,Restaurant,"(-98.48382612295964, 29.356889824224876)",Bexar
1049,Restaurant,"(-98.50802393082553, 29.35638125008696)",Bexar
1050,Restaurant,"(-98.50879875281332, 29.357035553173148)",Bexar
1051,Restaurant,"(-98.53458478079882, 29.353749668882543)",Bexar
1052,Restaurant,"(-98.50419985, 29.354795200000005)",Bexar
1053,Restaurant,"(-98.50428261701686, 29.34109702208486)",Bexar
1054,Restaurant,"(-98.50417381306167, 29.340521130892142)",Bexar
1055,Restaurant,"(-98.51867488803265, 29.35629648863041)",Bexar
1056,Restaurant,"(-98.65892617795893, 29.43772988227652)",Bexar
1057,Restaurant,"(-98.6542722407502, 29.43600575378513)",Bexar
1058,Restaurant,"(-98.65335137958559, 29.435670653824978)",Bexar
1059,Restaurant,"(-98.4715231761218, 29.425310366647313)",Bexar
1060,Restaurant,"(-98.50342051018222, 29.346307356149442)",Bexar
1061,Restaurant,"(-98.50302099217159, 29.355202715341992)",Bexar
1062,Restaurant,"(-98.50521239346891, 29.35748130843091)",Bexar
1063,Restaurant,"(-98.48246476040671, 29.356357382622935)",Bexar
1064,Restaurant,"(-98.50423364235799, 29.354414577893838)",Bexar
1065,Restaurant,"(-98.49942631121984, 29.356289951630966)",Bexar
1066,Restaurant,"(-98.48962778623934, 29.354285215802964)",Bexar
1067,Restaurant,"(-98.50424756504049, 29.344958176909937)",Bexar
1068,Restaurant,"(-98.49603421928369, 29.407609687592874)",Bexar
1069,Restaurant,"(-98.70994607184946, 29.434309163226658)",Bexar
1070,Restaurant,"(-98.66193312106282, 29.2373010841588)",Bexar
1071,Restaurant,"(-98.64500300384759, 29.227826930882816)",Bexar
1072,Restaurant,"(-98.5823784, 29.234553450000003)",Bexar
1073,Restaurant,"(-98.4767537023628, 29.221845201683045)",Bexar
1074,Restaurant,"(-98.4984903250441, 29.35632235926131)",Bexar
1075,Restaurant,"(-98.50432817609946, 29.353151557885653)",Bexar
1076,Restaurant,"(-98.50413281838992, 29.347033121203232)",Bexar
1077,Restaurant,"(-98.53772840020794, 29.350091129232034)",Bexar
1078,Restaurant,"(-98.50008785372228, 29.40487773720863)",Bexar
1079,Restaurant,"(-98.5002085285422, 29.405771806808037)",Bexar
1080,Restaurant,"(-98.6561755, 29.4175095)",Bexar
1081,Restaurant,"(-98.72991229367047, 29.430715748158786)",Bexar
1082,Restaurant,"(-98.73027050331153, 29.430604018001706)",Bexar
1083,Restaurant,"(-98.73698585160201, 29.429212193798136)",Bexar
1084,Restaurant,"(-98.47846516984478, 29.38537015039314)",Bexar
1085,Restaurant,"(-98.48634478832996, 29.38916766349652)",Bexar
1086,Restaurant,"(-98.52724472930525, 29.345170556418495)",Bexar
1087,Restaurant,"(-98.50200736763564, 29.408445583413005)",Bexar
1088,Restaurant,"(-98.56579511345646, 29.359140526917862)",Bexar
1089,Restaurant,"(-98.56530815838825, 29.3591012769975)",Bexar
1090,Restaurant,"(-98.48634514921054, 29.406751626365235)",Bexar
1091,Restaurant,"(-98.48411505862353, 29.404221166918607)",Bexar
1092,Restaurant,"(-98.55209214868053, 29.32499465434693)",Bexar
1093,Restaurant,"(-98.51121419548065, 29.40144031675462)",Bexar
1094,Restaurant,"(-98.50616935738508, 29.412345580909886)",Bexar
1095,Restaurant,"(-98.56089211657977, 29.36714717252361)",Bexar
1096,Restaurant,"(-98.47343993851355, 29.416109076705045)",Bexar
1097,Restaurant,"(-98.4867438226341, 29.410120240816685)",Bexar
1098,Restaurant,"(-98.50372894957384, 29.36636842789632)",Bexar
1099,Restaurant,"(-98.6622226, 29.5495853)",Bexar
1100,Restaurant,"(-98.6648827, 29.5543142)",Bexar
1101,Restaurant,"(-98.4675543, 29.6053521)",Bexar
1102,Restaurant,"(-98.4629788, 29.6069791)",Bexar
1103,Restaurant,"(-98.4640173, 29.6059568)",Bexar
1104,Restaurant,"(-98.4789262, 29.5714315)",Bexar
1105,Restaurant,"(-98.4667561, 29.6116465)",Bexar
1106,Restaurant,"(-98.4840338, 29.5649278)",Bexar
1107,Restaurant,"(-98.4916384, 29.4468034)",Bexar
1108,Restaurant,"(-98.4921212, 29.4466679)",Bexar
1109,Restaurant,"(-98.4989906, 29.4535479)",Bexar
1110,Restaurant,"(-98.4995377, 29.4530551)",Bexar
1111,Restaurant,"(-98.4991059, 29.4565887)",Bexar
1112,Restaurant,"(-98.4987607, 29.4667851)",Bexar
1113,Restaurant,"(-98.4915815, 29.4453327)",Bexar
1114,Restaurant,"(-98.4915436, 29.4450583)",Bexar
1115,Restaurant,"(-98.4945131, 29.4489139)",Bexar
1116,Restaurant,"(-98.4941589, 29.4525025)",Bexar
1117,Restaurant,"(-98.4937485, 29.453689)",Bexar
1118,Restaurant,"(-98.5007307, 29.4402691)",Bexar
1119,Restaurant,"(-98.5025573, 29.4380325)",Bexar
1120,Restaurant,"(-98.4889308, 29.5641671)",Bexar
1121,Restaurant,"(-98.4973006, 29.4462938)",Bexar
1122,Restaurant,"(-98.5352944, 29.495855)",Bexar
1123,Restaurant,"(-98.4802115, 29.4435917)",Bexar
1124,Restaurant,"(-98.4802759, 29.4440938)",Bexar
1125,Restaurant,"(-98.4775338, 29.4400999)",Bexar
1126,Restaurant,"(-98.6629785, 29.5123888)",Bexar
1127,Restaurant,"(-98.6840142, 29.5633786)",Bexar
1128,Restaurant,"(-98.6851353, 29.5637181)",Bexar
1129,Restaurant,"(-98.6896098, 29.5659503)",Bexar
1130,Restaurant,"(-98.5855465, 29.562787)",Bexar
1131,Restaurant,"(-98.6003639, 29.5641054)",Bexar
1132,Restaurant,"(-98.5758935, 29.5464499)",Bexar
1133,Restaurant,"(-98.6800729, 29.490384)",Bexar
1134,Restaurant,"(-98.5930495, 29.5648435)",Bexar
1135,Restaurant,"(-98.5520018, 29.4902985)",Bexar
1136,Restaurant,"(-98.5522164, 29.4902004)",Bexar
1137,Restaurant,"(-98.5448886, 29.4825003)",Bexar
1138,Restaurant,"(-98.5620398, 29.4535639)",Bexar
1139,Restaurant,"(-98.4671837, 29.467029)",Bexar
1140,Restaurant,"(-98.4649041, 29.4668936)",Bexar
1141,Restaurant,"(-98.6226629, 29.6467003)",Bexar
1142,Restaurant,"(-98.6319611, 29.6643378)",Bexar
1143,Restaurant,"(-98.6297938, 29.6607397)",Bexar
1144,Restaurant,"(-98.6296591, 29.6604358)",Bexar
1145,Restaurant,"(-98.6316224, 29.668831)",Bexar
1146,Restaurant,"(-98.6122182, 29.592545)",Bexar
1147,Restaurant,"(-98.5975142, 29.5721506)",Bexar
1148,Restaurant,"(-98.5969903, 29.5717501)",Bexar
1149,Restaurant,"(-98.5612324, 29.6017424)",Bexar
1150,Restaurant,"(-98.5611974, 29.601528)",Bexar
1151,Restaurant,"(-98.577423, 29.4731855)",Bexar
1152,Restaurant,"(-98.5529898, 29.5394673)",Bexar
1153,Restaurant,"(-98.6249958, 29.5014033)",Bexar
1154,Restaurant,"(-98.5760873, 29.5462485)",Bexar
1155,Restaurant,"(-98.6039788, 29.4846165)",Bexar
1156,Restaurant,"(-98.4784154, 29.4964873)",Bexar
1157,Restaurant,"(-98.4738467, 29.593674)",Bexar
1158,Restaurant,"(-98.4760153, 29.5874064)",Bexar
1159,Restaurant,"(-98.6334765, 29.6643088)",Bexar
1160,Restaurant,"(-98.6066504, 29.6103739)",Bexar
1161,Restaurant,"(-98.6007794, 29.6114381)",Bexar
1162,Restaurant,"(-98.4977818, 29.6101222)",Bexar
1163,Restaurant,"(-98.5992982, 29.56272)",Bexar
1164,Restaurant,"(-98.6004057, 29.5627568)",Bexar
1165,Restaurant,"(-98.600932, 29.5633735)",Bexar
1166,Restaurant,"(-98.6113275, 29.5932101)",Bexar
1167,Restaurant,"(-98.4709964, 29.592018)",Bexar
1168,Restaurant,"(-98.6135932, 29.5926499)",Bexar
1169,Restaurant,"(-98.5988319, 29.6098153)",Bexar
1170,Restaurant,"(-98.6108295, 29.592467)",Bexar
1171,Restaurant,"(-98.4900303, 29.5194156)",Bexar
1172,Restaurant,"(-98.4914869, 29.4684514)",Bexar
1173,Restaurant,"(-98.6711462, 29.5534227)",Bexar
1174,Restaurant,"(-98.6029893, 29.4858741)",Bexar
1175,Restaurant,"(-98.6187355, 29.4964048)",Bexar
1176,Restaurant,"(-98.6556313, 29.4386844)",Bexar
1177,Restaurant,"(-98.5992705, 29.6100719)",Bexar
1178,Restaurant,"(-98.5985986, 29.6096603)",Bexar
1179,Restaurant,"(-98.5980528, 29.6095892)",Bexar
1180,Restaurant,"(-98.5984873, 29.6093583)",Bexar
1181,Restaurant,"(-98.5970413, 29.5721097)",Bexar
1182,Restaurant,"(-98.5880645, 29.5638363)",Bexar
1183,Restaurant,"(-98.5929977, 29.5623099)",Bexar
1184,Restaurant,"(-98.5930433, 29.5625222)",Bexar
1185,Restaurant,"(-98.6562945, 29.4389453)",Bexar
1186,Restaurant,"(-98.6561577, 29.4389137)",Bexar
1187,Restaurant,"(-98.6243869, 29.6490412)",Bexar
1188,Restaurant,"(-98.628936, 29.6603414)",Bexar
1189,Restaurant,"(-98.6340724, 29.6659747)",Bexar
1190,Restaurant,"(-98.5570395, 29.496946)",Bexar
1191,Restaurant,"(-98.696655, 29.5141194)",Bexar
1192,Restaurant,"(-98.6970305, 29.5133701)",Bexar
1193,Restaurant,"(-98.5179048, 29.5810235)",Bexar
1194,Restaurant,"(-98.5945771, 29.5158334)",Bexar
1195,Restaurant,"(-98.624462, 29.6483593)",Bexar
1196,Restaurant,"(-98.6063457, 29.6100343)",Bexar
1197,Restaurant,"(-98.6060259, 29.6098151)",Bexar
1198,Restaurant,"(-98.6059012, 29.6103164)",Bexar
1199,Restaurant,"(-98.4807104, 29.442522)",Bexar
1200,Restaurant,"(-98.4799621, 29.442536)",Bexar
1201,Restaurant,"(-98.6210106, 29.5835324)",Bexar
1202,Restaurant,"(-98.6213721, 29.6441634)",Bexar
1203,Restaurant,"(-98.5848945, 29.5400054)",Bexar
1204,Restaurant,"(-98.5278501, 29.5437152)",Bexar
1205,Restaurant,"(-98.5292581, 29.542576)",Bexar
1206,Restaurant,"(-98.4665324, 29.4611143)",Bexar
1207,Restaurant,"(-98.5666914, 29.5367255)",Bexar
1208,Restaurant,"(-98.4716402, 29.5261824)",Bexar
1209,Restaurant,"(-98.6417452, 29.6861244)",Bexar
1210,Restaurant,"(-98.5934597, 29.5653667)",Bexar
1211,Restaurant,"(-98.625961, 29.576868)",Bexar
1212,Restaurant,"(-98.4766138, 29.5791469)",Bexar
1213,Restaurant,"(-98.4756791, 29.5791617)",Bexar
1214,Restaurant,"(-98.468971, 29.6045606)",Bexar
1215,Restaurant,"(-98.5083388, 29.6024773)",Bexar
1216,Restaurant,"(-98.5084139, 29.6025309)",Bexar
1217,Restaurant,"(-98.5605933, 29.5284034)",Bexar
1218,Restaurant,"(-98.5603425, 29.5282108)",Bexar
1219,Restaurant,"(-98.6653644, 29.4418493)",Bexar
1220,Restaurant,"(-98.6629826, 29.4439457)",Bexar
1221,Restaurant,"(-98.6617139, 29.4429203)",Bexar
1222,Restaurant,"(-98.635506, 29.4449279)",Bexar
1223,Restaurant,"(-98.6357421, 29.4446546)",Bexar
1224,Restaurant,"(-98.4644588, 29.4797871)",Bexar
1225,Restaurant,"(-98.4997301, 29.4393037)",Bexar
1226,Restaurant,"(-98.6846608, 29.5635454)",Bexar
1227,Restaurant,"(-98.6199569, 29.6033917)",Bexar
1228,Restaurant,"(-98.466305, 29.4635628)",Bexar
1229,Restaurant,"(-98.4628157, 29.4714357)",Bexar
1230,Restaurant,"(-98.4682699, 29.4601235)",Bexar
1231,Restaurant,"(-98.4674497, 29.4596143)",Bexar
1232,Restaurant,"(-98.4634431, 29.4726527)",Bexar
1233,Restaurant,"(-98.4624561, 29.4729034)",Bexar
1234,Restaurant,"(-98.4623908, 29.4730488)",Bexar
1235,Restaurant,"(-98.4638223, 29.4719946)",Bexar
1236,Restaurant,"(-98.4632099, 29.4758538)",Bexar
1237,Restaurant,"(-98.4622387, 29.4761582)",Bexar
1238,Restaurant,"(-98.4695703, 29.4566015)",Bexar
1239,Restaurant,"(-98.4696147, 29.4563913)",Bexar
1240,Restaurant,"(-98.4928459, 29.5161584)",Bexar
1241,Restaurant,"(-98.5775909, 29.5312799)",Bexar
1242,Restaurant,"(-98.5649109, 29.5279784)",Bexar
1243,Restaurant,"(-98.5548376, 29.5095257)",Bexar
1244,Restaurant,"(-98.5687482, 29.5240585)",Bexar
1245,Restaurant,"(-98.6154015, 29.4685337)",Bexar
1246,Restaurant,"(-98.6154833, 29.4684648)",Bexar
1247,Restaurant,"(-98.6154431, 29.4676907)",Bexar
1248,Restaurant,"(-98.582649, 29.5481507)",Bexar
1249,Restaurant,"(-98.5041163, 29.5237024)",Bexar
1250,Restaurant,"(-98.5000487, 29.5293595)",Bexar
1251,Restaurant,"(-98.5061018, 29.522452)",Bexar
1252,Restaurant,"(-98.5062574, 29.52255)",Bexar
1253,Restaurant,"(-98.5068314, 29.5224123)",Bexar
1254,Restaurant,"(-98.6991679, 29.4598509)",Bexar
1255,Restaurant,"(-98.5597162, 29.4603034)",Bexar
1256,Restaurant,"(-98.6110345, 29.5932041)",Bexar
1257,Restaurant,"(-98.4697418, 29.4975476)",Bexar
1258,Restaurant,"(-98.4693409, 29.4971862)",Bexar
1259,Restaurant,"(-98.6261886, 29.5768591)",Bexar
1260,Restaurant,"(-98.6037502, 29.6059943)",Bexar
1261,Restaurant,"(-98.5552602, 29.4925864)",Bexar
1262,Restaurant,"(-98.6072755, 29.6207434)",Bexar
1263,Restaurant,"(-98.5041577, 29.5239334)",Bexar
1264,Restaurant,"(-98.504148, 29.5238592)",Bexar
1265,Restaurant,"(-98.5002876, 29.5293589)",Bexar
1266,Restaurant,"(-98.4998971, 29.5293876)",Bexar
1267,Restaurant,"(-98.4997534, 29.5294118)",Bexar
1268,Restaurant,"(-98.4799307, 29.4938406)",Bexar
1269,Restaurant,"(-98.4796909, 29.495985)",Bexar
1270,Restaurant,"(-98.4816271, 29.4976622)",Bexar
1271,Restaurant,"(-98.7088159, 29.491453)",Bexar
1272,Restaurant,"(-98.7088338, 29.4913242)",Bexar
1273,Restaurant,"(-98.4997145, 29.5159108)",Bexar
1274,Restaurant,"(-98.6771081, 29.6451871)",Bexar
1275,Restaurant,"(-98.5366873, 29.5535823)",Bexar
1276,Restaurant,"(-98.5367022, 29.5537644)",Bexar
1277,Restaurant,"(-98.5364156, 29.5541269)",Bexar
1278,Restaurant,"(-98.5363826, 29.5543278)",Bexar
1279,Restaurant,"(-98.5854875, 29.5035413)",Bexar
1280,Restaurant,"(-98.5851871, 29.5047132)",Bexar
1281,Restaurant,"(-98.5863312, 29.5052065)",Bexar
1282,Restaurant,"(-98.5107184, 29.610775)",Bexar
1283,Restaurant,"(-98.5237391, 29.4534578)",Bexar
1284,Restaurant,"(-98.5247001, 29.4491777)",Bexar
1285,Restaurant,"(-98.5365835, 29.5615788)",Bexar
1286,Restaurant,"(-98.4623379, 29.474197)",Bexar
1287,Restaurant,"(-98.5902733, 29.5790315)",Bexar
1288,Restaurant,"(-98.6002376, 29.5641081)",Bexar
1289,Restaurant,"(-98.5410577, 29.5501596)",Bexar
1290,Restaurant,"(-98.6300982, 29.5084513)",Bexar
1291,Restaurant,"(-98.6399891, 29.5269062)",Bexar
1292,Restaurant,"(-98.6393724, 29.5269653)",Bexar
1293,Restaurant,"(-98.6644942, 29.5520227)",Bexar
1294,Restaurant,"(-98.489425, 29.565215)",Bexar
1295,Restaurant,"(-98.4894859, 29.5651385)",Bexar
1296,Restaurant,"(-98.4892146, 29.5650964)",Bexar
1297,Restaurant,"(-98.4809595, 29.5632083)",Bexar
1298,Restaurant,"(-98.6139276, 29.5923207)",Bexar
1299,Restaurant,"(-98.6152913, 29.5924849)",Bexar
1300,Restaurant,"(-98.6158982, 29.5923123)",Bexar
1301,Restaurant,"(-98.6125868, 29.5928629)",Bexar
1302,Restaurant,"(-98.6113199, 29.5924256)",Bexar
1303,Restaurant,"(-98.6109559, 29.5931561)",Bexar
1304,Restaurant,"(-98.5082017, 29.4858867)",Bexar
1305,Restaurant,"(-98.4953528, 29.6254912)",Bexar
1306,Restaurant,"(-98.6613944, 29.5564691)",Bexar
1307,Restaurant,"(-98.5353385, 29.4925809)",Bexar
1308,Restaurant,"(-98.6282672, 29.5046328)",Bexar
1309,Restaurant,"(-98.627731, 29.5063937)",Bexar
1310,Restaurant,"(-98.6262603, 29.508533)",Bexar
1311,Restaurant,"(-98.6298043, 29.5074039)",Bexar
1312,Restaurant,"(-98.6298503, 29.5074804)",Bexar
1313,Restaurant,"(-98.6299364, 29.5076181)",Bexar
1314,Restaurant,"(-98.6618188, 29.511567)",Bexar
1315,Restaurant,"(-98.5611838, 29.5331961)",Bexar
1316,Restaurant,"(-98.6618273, 29.5113454)",Bexar
1317,Restaurant,"(-98.6617765, 29.5045754)",Bexar
1318,Restaurant,"(-98.7053783, 29.4986969)",Bexar
1319,Restaurant,"(-98.6381346, 29.5196605)",Bexar
1320,Restaurant,"(-98.6395462, 29.525557)",Bexar
1321,Restaurant,"(-98.5417484, 29.4380617)",Bexar
1322,Restaurant,"(-98.5417288, 29.4381751)",Bexar
1323,Restaurant,"(-98.5324949, 29.4704211)",Bexar
1324,Restaurant,"(-98.5901511, 29.5934498)",Bexar
1325,Restaurant,"(-98.59022, 29.5928446)",Bexar
1326,Restaurant,"(-98.591082, 29.5927764)",Bexar
1327,Restaurant,"(-98.5996517, 29.6032083)",Bexar
1328,Restaurant,"(-98.4788432, 29.4441848)",Bexar
1329,Restaurant,"(-98.6763799, 29.5586368)",Bexar
1330,Restaurant,"(-98.46374454669976, 29.6071230198245)",Bexar
1331,Restaurant,"(-98.47949274795312, 29.49760332410379)",Bexar
1332,Restaurant,"(-98.47976375962507, 29.495276674914663)",Bexar
1333,Restaurant,"(-98.70411012653463, 29.492480048654404)",Bexar
1334,Restaurant,"(-98.70792925999793, 29.49012748183375)",Bexar
1335,Restaurant,"(-98.70901820755918, 29.49629698148662)",Bexar
1336,Restaurant,"(-98.69099605541079, 29.463770929663237)",Bexar
1337,Restaurant,"(-98.70830551642194, 29.489534148956213)",Bexar
1338,Restaurant,"(-98.7096493234677, 29.48765060793207)",Bexar
1339,Restaurant,"(-98.70600943713494, 29.489394025819575)",Bexar
1340,Restaurant,"(-98.70623065000001, 29.493958950000003)",Bexar
1341,Restaurant,"(-98.70655547708876, 29.48775321207653)",Bexar
1342,Restaurant,"(-98.70074121101545, 29.49192536864833)",Bexar
1343,Restaurant,"(-98.668497062782, 29.550717810892284)",Bexar
1344,Restaurant,"(-98.66791555461403, 29.55114743348932)",Bexar
1345,Restaurant,"(-98.66694335000001, 29.55202465)",Bexar
1346,Restaurant,"(-98.66624514589866, 29.551698901314435)",Bexar
1347,Restaurant,"(-98.61389023639767, 29.59220827031641)",Bexar
1348,Restaurant,"(-98.61578105087231, 29.59307183175701)",Bexar
1349,Restaurant,"(-98.6106907277886, 29.592871506123544)",Bexar
1350,Restaurant,"(-98.66481880913058, 29.549891731152915)",Bexar
1351,Restaurant,"(-98.66908416454523, 29.554332467264505)",Bexar
1352,Restaurant,"(-98.66999614727095, 29.552636654585108)",Bexar
1353,Restaurant,"(-98.66898604550589, 29.553702225739894)",Bexar
